Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Bot. Depth [m]	QF	Pressure	QF	Temperature	QF	Salinity	QF	TCO2	QF	alk	QF	NO2	QF	NH4	QF	Si	QF	PO4	QF	NO3	QF
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	7.679	1	7.746	1	4.0849	1	33.867	1	2130.45	1	2284.7	1	0.18	1	0.81	1	9.1	1	1.7	1	23.7	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	18.917	1	19.082	1	4.0752	1	33.8671	1	2130.77	1	2285.6	1	0.18	1	0.8	1	9	1	1.69	1	23.7	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	37.765	1	38.095	1	4.0717	1	33.867	1	2130.76	1	2285.1	1	0.18	1	0.8	1	9	1	1.69	1	23.7	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	60.415	1	60.946	1	4.056	1	33.867	1	2131.51	1	2287.4	1	0.18	1	0.79	1	9.1	1	1.69	1	23.8	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	89.407	1	90.199	1	3.812	1	33.8796	1	2134.41	1	2287.3	1	0.18	1	0.7	1	11.8	1	1.72	1	24.5	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	119.051	1	120.115	1	3.3148	1	33.8865	1	2143.82	1	2286.7	1	0.18	1	1.03	1	14.9	1	1.85	1	25.5	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	144.616	1	145.918	1	1.9921	1	33.9422	1	2161.22	1	2285.6	1	0.12	1	0.53	1	22.4	1	2.12	1	28.9	1
ANTXXI/3	472	B	2/18/2004	2.547	-49.604	198.672	198.672	1	200.487	1	1.5869	1	34.0618	1	2183.37	1	2293.7	1	0.02	1	0.04	1	32.9	1	2.31	1	32.2	1
